CSV Report,LLM_UV_01.csv
Worksheet Type,Scan

METHOD
X mode,nm
Y mode,Abs
Collect mode,Scan
Scan range start (nm),800.00
Scan range stop (nm),200.00
Data Interval (nm),1.00
Scan rate (nm/min),3000
Averaging Time (s),.02
Spectral Bandwidth (nm),2
Detector module,Multicell Peltier UV-Vis
Baseline,Off
Experiment Zones,1
Experimental temperature (°C),25°C


SAMPLES
Name,Sample 1,,Sample 2,,Sample 3,,Sample 4,,Sample 5,
,668,0.0302986945372083,668,-0.0284521151376223,668,0.00589749404613624,668,-0.00947357070710506,668,0.00340408324433806
,667,0.0304630990417322,667,-0.0281438103082266,667,0.00592105810115342,667,-0.00930196890867956,667,0.00343312201201873
,666,0.0303393595643915,666,-0.0283181681528246,666,0.00586351472577529,666,-0.0094275230278511,666,0.00333463810930445
,665,0.0303707561252107,665,-0.0281782605063773,665,0.00594688031556655,665,-0.0093379972300994,665,0.00343909698584539
,664,0.0302134352512919,664,-0.0283093888666174,664,0.00608037205610938,664,-0.00945528392940144,664,0.00339004723151685
,663,0.0304365824545391,663,-0.0280936828151421,663,0.00621246059838398,663,-0.00927906327401085,663,0.00360512454693642
,662,0.0303954085965999,662,-0.0283174405944137,662,0.00619171654625218,662,-0.00926892765187755,662,0.00353019290208662
,661,0.0303451889929516,661,-0.0283202053098908,661,0.0060934452188271,661,-0.00927201904169926,661,0.00354243268093293
,660,0.0303165700255426,660,-0.0283041503129567,660,0.00562151193552525,660,-0.00945953909323013,660,0.0035056360919059
,659,0.0303984347283694,659,-0.0283612374389951,659,0.00544079292371393,659,-0.00955709248576867,659,0.00338610783732563
,658,0.030374087458489,658,-0.0282818857549248,658,0.00534840437723824,658,-0.0096165963860022,658,0.00325826650046891
,657,0.0302800426381272,657,-0.028345814469307,657,0.00545287696431217,657,-0.00941789748344924,657,0.00333127309370958
,656,0.0303508519413365,656,-0.0283159369698355,656,0.00534578371223315,656,-0.00947422921936267,656,0.00318860998566486
,655,0.0303612342051623,655,-0.0283015310124305,655,0.00553191645406371,655,-0.00937316123258929,655,0.00330038920713265
,654,0.03034438397197,654,-0.0283380057758013,654,0.00554093547269105,654,-0.00951768882085353,654,0.003174372327908
,653,0.0302593099939855,653,-0.0284514362925482,653,0.00548658823450612,653,-0.00958236364874247,653,0.00308309030485362
,652,0.0304541859558692,652,-0.0282725236282013,652,0.00569287116438438,652,-0.00942311556820826,652,0.00330078045885217
,651,0.0303218717481783,651,-0.0283136087666691,651,0.00554654623575796,651,-0.00954706464284097,651,0.0032460608077561
,650,0.0304893950992717,650,-0.0282420589381895,650,0.00574876561388318,650,-0.00942255830001068,650,0.00331090095914224
,649,0.0304326953422193,649,-0.0283580364903273,649,0.00578556912504739,649,-0.00934037874378175,649,0.00321716493684026
,648,0.0304496323003596,648,-0.0282241089961284,648,0.00585120935737814,648,-0.00934767521504122,648,0.00340486593498606
,647,0.0303620947782762,647,-0.0283196232659899,647,0.00583798606655752,647,-0.00939119814636969,647,0.00328035759009762
,646,0.0303001378723149,646,-0.0284311674293772,646,0.00578766777990467,646,-0.00942240631765088,646,0.00319202604990423
,645,0.0304978646014598,645,-0.0282116406267598,645,0.00593365411150377,645,-0.00919016580738268,645,0.00332863848729467
,644,0.0304197848259791,644,-0.0282778595800831,644,0.00589859612265904,644,-0.00944996491598615,644,0.00325375452708581
,643,0.0302885080585202,643,-0.0283660388177613,643,0.00579105188222327,643,-0.00954660882629723,643,0.00325899676646433
,642,0.0302853994259583,642,-0.0283773388229584,642,0.00588773291901497,642,-0.00936348381557733,642,0.00309625605068473
,641,0.0302159883461709,641,-0.0283785027552894,641,0.00587191091285003,641,-0.00946419946292069,641,0.00310801431158582
,640,0.0304183133291383,640,-0.0282874641282622,640,0.00598517034784429,640,-0.00933576771609303,640,0.00324134032200767
,639,0.0304244769907113,639,-0.0283931486372054,639,0.00601327984723527,639,-0.00938293976477421,639,0.00331241383769554
,638,0.0304852298309165,638,-0.0282727661728909,638,0.0060170594144846,638,-0.00940543461955765,638,0.00336382875725701
,637,0.0304362492721199,637,-0.0282704377382787,637,0.00597682446021961,637,-0.00946759339633243,637,0.00323015219330089
,636,0.030472734265537,636,-0.0282743669644453,636,0.00600417227517315,636,-0.00935395818928642,636,0.00330484949763008
,635,0.0304778712877841,635,-0.0282236238522625,635,0.00607249684681592,635,-0.0092679647554714,635,0.00334048129910439
,634,0.030537020840453,634,-0.0281493904553694,634,0.00611497216755335,634,-0.00937143856680358,634,0.00319366889952669
,633,0.0305076672151213,633,-0.0282781021217928,633,0.00614062213251365,633,-0.00927713752400769,633,0.00325876203797475
,632,0.0306091219875838,632,-0.0283074971739735,632,0.00611954021829979,632,-0.00939753115470135,632,0.00297478134672494
,631,0.030701904556874,631,-0.0282420104258324,631,0.00613852177137484,631,-0.00923122106071636,631,0.00310837931812739
,630,0.0307026268941533,630,-0.0283044413453734,630,0.00618163371927127,630,-0.00928489114962809,630,0.00303780840050756
,629,0.0304421077669253,629,-0.0283689002202672,629,0.0059912855182599,629,-0.00948197932705929,629,0.00297100209944368
,628,0.0305578222926249,628,-0.0283373267523394,628,0.00625907268439756,628,-0.00946055222133007,628,0.00291152889753484
,627,0.030695181321368,627,-0.0282379353684912,627,0.00620001404820466,627,-0.0094318291233843,627,0.00293691216890026
,626,0.0306179271465727,626,-0.0282100396039816,626,0.00623682956071356,626,-0.00929132706052608,626,0.00294269788600545
,625,0.0306383158024908,625,-0.0281050384366263,625,0.00630532207008023,625,-0.00942078516917025,625,0.00283968716636001
,624,0.0306291213446092,624,-0.0282317741972837,624,0.00638992838212177,624,-0.00926254208847664,624,0.00287780844764337
,623,0.0305024187627245,623,-0.0283882020700736,623,0.00626277560544424,623,-0.00944246752930784,623,0.00256501582797024
,622,0.0307483032758452,622,-0.0280278725982012,622,0.00648356352032654,622,-0.00929538112866578,622,0.00284385611139887
,621,0.0306622056362287,621,-0.0283650688465316,621,0.00640038383005257,621,-0.00944196094445875,621,0.00283450209680732
,620,0.0307750889847823,620,-0.0281437617848935,620,0.00645058924821928,620,-0.00934549642048858,620,0.00285526880317316
,619,0.0307685591213005,619,-0.0281479347717227,619,0.00646385747900075,619,-0.00921616791846065,619,0.00280302822912312
,618,0.0308840549395403,618,-0.028125468102017,618,0.00649231328932195,618,-0.00904319673839464,618,0.00282556516242902
,617,0.0307011266565322,617,-0.0282932364565435,617,0.00644893403202601,617,-0.00917379330909138,617,0.00295695401340027
,616,0.0308843606718296,616,-0.0279458385281134,616,0.00645510828328249,616,-0.00883961896155988,616,0.00313069744378074
,615,0.0308268312040272,615,-0.0279751589929248,615,0.00669137216881063,615,-0.00887467116415935,615,0.00313791979315271
,614,0.0307662528525537,614,-0.0281257107288481,614,0.00659729798739948,614,-0.00894689717282546,614,0.00300822260219585
,613,0.0309156576794021,613,-0.0280605362901201,613,0.00671934338829164,613,-0.00885301116453064,613,0.0032145049442793
,612,0.0307951237744043,612,-0.0281663245499261,612,0.0066006095572062,612,-0.008888873856186,612,0.00299078486866527
,611,0.0309736715081614,611,-0.0280711648072129,611,0.00670417456166794,611,-0.0087387076083875,611,0.00316660178851431
,610,0.0310937266460964,610,-0.0280298625813561,610,0.00673248838057727,610,-0.0087799577670913,610,0.00310892682851494
,609,0.0310077829208156,609,-0.0280331630211204,609,0.00663609224701567,609,-0.00879456942968693,609,0.00306116566141735
,608,0.0308790798716248,608,-0.027982391717113,608,0.00663291182839336,608,-0.00886909140806902,608,0.00308288174179444
,607,0.030976590472878,607,-0.028161229834475,607,0.00676125101139809,607,-0.00881947915157769,607,0.00319585937535712
,606,0.0310759303666017,606,-0.0279639456052099,606,0.0068384515476972,606,-0.00877711655338638,606,0.00320170069825241
,605,0.0309294168467084,605,-0.0280344734828938,605,0.00675333715427874,605,-0.0087908658256098,605,0.00304161429708528
,604,0.0310742898087977,604,-0.0279162247911676,604,0.00676445866233131,604,-0.0088285599371877,604,0.00310543320265375
,603,0.0309280548086866,603,-0.0280714074643834,603,0.0067822589263039,603,-0.00877691360883905,603,0.00297613667100316
,602,0.0309450110966443,602,-0.0279271966734508,602,0.00673998120420886,602,-0.00876022109512917,602,0.00296240117649867
,601,0.0309667494702598,601,-0.0280352015155037,601,0.00682448817254573,601,-0.00885712005310649,601,0.00286292954532514
,600,0.0310350016910413,600,-0.0279937987889887,600,0.00679148800619151,600,-0.00876321463264219,600,0.00292067608614956
,599,0.0311962084766127,599,-0.0279102047025891,599,0.00695906540948854,599,-0.00869902663684438,599,0.00291092951583288
,598,0.0310786831809087,598,-0.028049956046729,598,0.00695156880510603,598,-0.00885945347869438,598,0.002859177328203
,597,0.0310533801911734,597,-0.0279634601706321,597,0.00693960081016843,597,-0.00894425991751131,597,0.00275298218146032
,596,0.0310492095102144,596,-0.0279898184830482,596,0.0068388722966657,596,-0.00904537705006656,596,0.00268637595616569
,595,0.0310723433923224,595,-0.0279513726746791,595,0.00695506720438104,595,-0.00906545568486254,595,0.00259048301744898
,594,0.03098395747107,594,-0.027974188148294,594,0.00703048691901456,594,-0.00899700198123279,594,0.00258587381419153
,593,0.0310246589134566,593,-0.0279218078632506,593,0.00691348279284509,593,-0.00899350294653368,593,0.00249182550204568
,592,0.031070869682794,592,-0.0280548579346579,592,0.00699510352449299,592,-0.00903508385463733,592,0.00250145852913186
,591,0.0311724561247439,591,-0.0280335513065026,591,0.00699891795255132,591,-0.00906038541015,591,0.00251668956200526
,590,0.0311164735775605,590,-0.0278855894399908,590,0.00706082159614306,590,-0.00904137135276278,590,0.00245251455265197
,589,0.0311988507974541,589,-0.0278451921393524,589,0.00716978607561819,589,-0.00893913751046654,589,0.00243809275214691
,588,0.0310995940168399,588,-0.0279460327098884,588,0.00701015098012236,588,-0.00910495109837147,588,0.00238941620365257
,587,0.0312754294581031,587,-0.027830236416339,587,0.00706129518118719,587,-0.00903868396550908,587,0.00247492916790663
,586,0.0311880869174095,586,-0.0278967077491184,586,0.00713402292461108,586,-0.0090986138220838,586,0.00241419631023197
,585,0.0311635006571758,585,-0.0278389282790837,585,0.00721163191160415,585,-0.00897879655042897,585,0.00234090126552027
,584,0.031265192226119,584,-0.0279480230680769,584,0.00728980757653042,584,-0.00896525608333611,584,0.00228195666206797
,583,0.0312620209586446,583,-0.0279165646323893,583,0.0071271022134138,583,-0.0089962413239137,583,0.00225187587706485
,582,0.0314508908373832,582,-0.0277544301721256,582,0.00734395971235915,582,-0.00886777254615469,582,0.0023956891852088
,581,0.0313591167510231,581,-0.0278153287383282,581,0.00727019653361204,581,-0.00897022604164547,581,0.00247581432163736
,580,0.0312237728459505,580,-0.0279184580286136,580,0.00718115511138477,580,-0.00904923059741468,580,0.00217847813870231
,579,0.0313609253313109,579,-0.0278734512229331,579,0.00733506113406246,579,-0.00893279781412783,579,0.00226858138450111
,578,0.0315385367745346,578,-0.0278206703104507,578,0.00750463937666954,578,-0.00896175679285548,578,0.00220829366081097
,577,0.0314517814026023,577,-0.0278207674293357,577,0.00748983814113532,577,-0.00889749669260113,577,0.00230818797447126
,576,0.0314881013213497,576,-0.0278187279281894,576,0.00738390025178,576,-0.00886041728125679,576,0.00214863864901625
,575,0.031632353389831,575,-0.0278585935834844,575,0.00738253110195678,575,-0.00880801375440515,575,0.00219499870305675
